LAMMPS data file generated by OpenBabel
5784 atoms
0  bonds
0  angles
0  dihedrals
0  impropers
3 atom types
0  bond types
0  angle types
0  dihedral types
0  improper types
0.000000 88.382870580513782 xlo xhi
0.000000 88.382870580513782 ylo yhi
0.000000 88.382870580513782 zlo zhi



Masses

1 12.0107 # C
2 1.00794 # H
3 15.9994 # O


Atoms

1470	2	0.000	21.315	4.238	21.731
1471	1	0.000	41.435	49.854	48.012
1472	1	0.000	40.244	49.657	47.439
1473	2	0.000	41.989	50.772	47.850
1474	2	0.000	41.878	49.100	48.655
1475	2	0.000	39.800	50.411	46.797
1476	2	0.000	39.689	48.738	47.602
1477	1	0.000	26.013	28.219	77.459
1478	1	0.000	27.245	28.246	76.942
1479	2	0.000	25.431	29.129	77.567
1480	2	0.000	25.562	27.287	77.783
1481	2	0.000	27.696	29.178	76.618
1482	2	0.000	27.826	27.336	76.834
1483	1	0.000	3.050	83.111	69.015
1484	1	0.000	3.565	81.878	68.986
1485	2	0.000	3.085	83.711	69.917
1486	2	0.000	2.583	83.543	68.135
1487	2	0.000	4.032	81.445	69.864
1488	2	0.000	3.529	81.278	68.082
1489	1	0.000	67.390	10.036	69.294
1490	1	0.000	67.397	9.151	70.295
1491	2	0.000	66.496	10.599	69.050
1492	2	0.000	68.281	10.214	68.699
1493	2	0.000	66.508	8.972	70.890
1494	2	0.000	68.292	8.587	70.538
1495	1	0.000	34.151	1.640	2.588
1496	1	0.000	33.449	2.276	3.530
1497	2	0.000	34.267	2.062	1.596
1498	2	0.000	34.625	0.684	2.792
1499	2	0.000	32.976	3.230	3.328
1500	2	0.000	33.334	1.853	4.524
1501	1	0.000	53.608	40.095	17.234
1502	1	0.000	52.397	39.971	17.785
1503	2	0.000	54.411	39.410	17.486
1504	2	0.000	53.820	40.885	16.520
1505	2	0.000	52.184	39.182	18.498
1506	2	0.000	51.594	40.657	17.532
1507	1	0.000	50.074	53.882	34.274
1508	1	0.000	50.952	54.217	35.224
1509	2	0.000	50.253	53.036	33.619
1510	2	0.000	49.159	54.448	34.133
1511	2	0.000	51.867	53.652	35.365
1512	2	0.000	50.773	55.064	35.879
1513	1	0.000	1.734	10.628	77.398
1514	1	0.000	0.975	10.572	78.496
1515	2	0.000	2.580	9.961	77.268
1516	2	0.000	1.525	11.342	76.607
1517	2	0.000	1.183	9.859	79.286
1518	2	0.000	0.128	11.240	78.625
1519	1	0.000	53.297	73.898	41.221
1520	1	0.000	53.773	73.203	40.184
1521	2	0.000	53.865	73.989	42.141
1522	2	0.000	52.331	74.389	41.170
1523	2	0.000	54.739	72.712	40.234
1524	2	0.000	53.205	73.112	39.263
1525	1	0.000	18.530	80.636	23.180
1526	1	0.000	18.995	80.702	21.929
1527	2	0.000	17.469	80.525	23.377
1528	2	0.000	19.202	80.692	24.031
1529	2	0.000	18.325	80.647	21.078
1530	2	0.000	20.057	80.813	21.732
1531	1	0.000	38.436	41.999	5.626
1532	1	0.000	39.509	42.657	5.178
1533	2	0.000	38.342	41.727	6.672
1534	2	0.000	37.630	41.720	4.954
1535	2	0.000	40.315	42.937	5.849
1536	2	0.000	39.603	42.929	4.131
1537	1	0.000	23.088	21.425	11.815
1538	1	0.000	23.936	22.450	11.686
1539	2	0.000	22.990	20.678	11.034
1540	2	0.000	22.476	21.313	12.704
1541	2	0.000	24.548	22.563	10.798
1542	2	0.000	24.034	23.197	12.468
1543	1	0.000	79.455	13.427	69.445
1544	1	0.000	78.799	14.590	69.484
1545	2	0.000	79.904	13.068	68.525
1546	2	0.000	79.556	12.811	70.333
1547	2	0.000	78.698	15.206	68.596
1548	2	0.000	78.349	14.949	70.405
1549	1	0.000	4.048	17.687	75.298
1550	1	0.000	3.372	18.741	74.832
1551	2	0.000	3.741	17.183	76.208
1552	2	0.000	4.923	17.307	74.778
1553	2	0.000	2.499	19.120	75.351
1554	2	0.000	3.680	19.245	73.921
1555	1	0.000	15.157	44.220	29.782
1556	1	0.000	14.124	43.652	29.153
1557	2	0.000	15.384	43.981	30.815
1558	2	0.000	15.796	44.937	29.274
1559	2	0.000	13.486	42.935	29.660
1560	2	0.000	13.897	43.892	28.119
1561	1	0.000	58.932	10.339	61.775
1562	1	0.000	60.240	10.311	62.047
1563	2	0.000	58.570	10.241	60.757
1564	2	0.000	58.198	10.459	62.566
1565	2	0.000	60.974	10.191	61.258
1566	2	0.000	60.602	10.409	63.066
1567	1	0.000	79.461	55.299	36.405
1568	1	0.000	78.517	56.030	35.806
1569	2	0.000	80.413	55.736	36.686
1570	2	0.000	79.300	54.248	36.625
1571	2	0.000	78.677	57.080	35.586
1572	2	0.000	77.564	55.592	35.525
1573	1	0.000	18.575	8.835	87.556
1574	1	0.000	17.405	8.346	87.137
1575	2	0.000	19.296	8.204	88.065
1576	2	0.000	18.836	9.877	87.398
1577	2	0.000	17.144	7.304	87.294
1578	2	0.000	16.684	8.978	86.627
1579	1	0.000	53.184	39.256	26.157
1580	1	0.000	52.713	38.060	26.521
1581	2	0.000	52.904	39.703	25.208
1582	2	0.000	53.858	39.813	26.800
1583	2	0.000	52.039	37.504	25.879
1584	2	0.000	52.993	37.614	27.471
1585	1	0.000	2.992	77.402	6.865
1586	1	0.000	3.139	76.944	8.112
1587	2	0.000	3.132	76.750	6.009
1588	2	0.000	2.729	78.438	6.676
1589	2	0.000	3.402	75.909	8.301
1590	2	0.000	2.998	77.597	8.968
1591	1	0.000	35.651	39.928	9.317
1592	1	0.000	35.114	40.178	8.119
1593	2	0.000	36.523	40.471	9.664
1594	2	0.000	35.227	39.174	9.974
1595	2	0.000	35.537	40.931	7.462
1596	2	0.000	34.241	39.634	7.772
1597	1	0.000	81.291	68.559	10.208
1598	1	0.000	80.260	69.013	9.489
1599	2	0.000	82.228	68.289	9.734
1600	2	0.000	81.216	68.448	11.285
1601	2	0.000	80.334	69.124	8.412
1602	2	0.000	79.322	69.283	9.963
1603	1	0.000	47.413	65.789	52.807
1604	1	0.000	48.655	66.214	53.055
1605	2	0.000	46.918	66.021	51.870
1606	2	0.000	46.866	65.200	53.537
1607	2	0.000	49.202	66.802	52.326
1608	2	0.000	49.149	65.981	53.993
1609	1	0.000	28.708	23.750	34.258
1610	1	0.000	29.057	25.033	34.130
1611	2	0.000	29.311	23.061	34.841
1612	2	0.000	27.812	23.362	33.783
1613	2	0.000	29.952	25.420	34.604
1614	2	0.000	28.452	25.722	33.547
1615	1	0.000	71.591	68.931	15.617
1616	1	0.000	71.250	70.169	15.248
1617	2	0.000	71.529	68.618	16.654
1618	2	0.000	71.940	68.205	14.889
1619	2	0.000	70.902	70.894	15.976
1620	2	0.000	71.313	70.481	14.210
1621	1	0.000	72.003	51.178	43.932
1622	1	0.000	71.299	50.388	43.117
1623	2	0.000	72.513	52.059	43.556
1624	2	0.000	72.083	50.959	44.992
1625	2	0.000	71.218	50.607	42.057
1626	2	0.000	70.789	49.507	43.493
1627	1	0.000	56.457	9.192	25.846
1628	1	0.000	57.250	8.208	26.281
1629	2	0.000	56.047	9.178	24.842
1630	2	0.000	56.203	10.030	26.487
1631	2	0.000	57.504	7.370	25.641
1632	2	0.000	57.660	8.222	27.286
1633	1	0.000	86.123	3.301	48.737
1634	1	0.000	85.877	3.550	50.026
1635	2	0.000	86.262	2.287	48.379
1636	2	0.000	86.188	4.108	48.013
1637	2	0.000	85.811	2.744	50.749
1638	2	0.000	85.738	4.566	50.384
1639	1	0.000	65.686	37.420	3.266
1640	1	0.000	64.493	36.904	2.956
1641	2	0.000	66.386	37.715	2.492
1642	2	0.000	65.985	37.558	4.300
1643	2	0.000	64.193	36.767	1.923
1644	2	0.000	63.792	36.610	3.731
1645	1	0.000	73.904	19.007	33.687
1646	1	0.000	73.574	20.102	32.997
1647	2	0.000	73.222	18.576	34.413
1648	2	0.000	74.862	18.518	33.539
1649	2	0.000	72.617	20.590	33.145
1650	2	0.000	74.257	20.532	32.270
1651	1	0.000	72.498	59.527	74.334
1652	1	0.000	71.223	59.722	74.682
1653	2	0.000	73.084	60.322	73.886
1654	2	0.000	72.981	58.567	74.490
1655	2	0.000	70.740	60.681	74.526
1656	2	0.000	70.637	58.925	75.129
1657	1	0.000	43.539	85.765	87.380
1658	1	0.000	42.407	85.080	87.196
1659	2	0.000	43.956	85.902	88.372
1660	2	0.000	44.071	86.203	86.541
1661	2	0.000	41.875	84.642	88.034
1662	2	0.000	41.990	84.943	86.203
1663	1	0.000	46.951	76.756	85.643
1664	1	0.000	48.284	76.668	85.648
1665	2	0.000	46.384	76.614	84.729
1666	2	0.000	46.400	76.971	86.553
1667	2	0.000	48.835	76.453	84.738
1668	2	0.000	48.851	76.810	86.563
1669	1	0.000	80.590	79.003	48.037
1670	1	0.000	80.204	80.264	48.249
1671	2	0.000	81.113	78.441	48.804
1672	2	0.000	80.389	78.507	47.093
1673	2	0.000	80.404	80.760	49.193
1674	2	0.000	79.680	80.826	47.482
1675	1	0.000	65.077	44.014	20.298
1676	1	0.000	63.837	43.854	19.828
1677	2	0.000	65.264	44.592	21.198
1678	2	0.000	65.929	43.571	19.793
1679	2	0.000	62.985	44.296	20.334
1680	2	0.000	63.649	43.276	18.929
1681	1	0.000	1.111	79.701	44.816
1682	1	0.000	1.310	78.976	45.921
1683	2	0.000	1.870	79.763	44.044
1684	2	0.000	0.185	80.245	44.663
1685	2	0.000	2.235	78.432	46.075
1686	2	0.000	0.549	78.914	46.694
1687	1	0.000	10.444	84.770	5.889
1688	1	0.000	11.536	85.386	6.351
1689	2	0.000	10.395	84.408	4.868
1690	2	0.000	9.577	84.616	6.524
1691	2	0.000	12.402	85.540	5.717
1692	2	0.000	11.584	85.748	7.374
1693	1	0.000	16.515	1.371	15.718
1694	1	0.000	15.761	2.452	15.938
1695	2	0.000	16.280	0.678	14.917
1696	2	0.000	17.382	1.158	16.335
1697	2	0.000	14.895	2.666	15.321
1698	2	0.000	15.997	3.145	16.739
1699	1	0.000	74.274	22.122	20.350
1700	1	0.000	73.200	22.911	20.432
1701	2	0.000	74.718	21.879	19.390
1702	2	0.000	74.731	21.704	21.241
1703	2	0.000	72.742	23.330	19.541
1704	2	0.000	72.756	23.155	21.392
1705	1	0.000	33.211	28.677	38.607
1706	1	0.000	31.915	28.363	38.519
1707	2	0.000	33.730	29.148	37.780
1708	2	0.000	33.777	28.467	39.510
1709	2	0.000	31.348	28.573	37.618
1710	2	0.000	31.395	27.891	39.347
1711	1	0.000	69.049	30.066	9.154
1712	1	0.000	69.353	30.421	10.406
1713	2	0.000	68.412	29.211	8.955
1714	2	0.000	69.430	30.624	8.305
1715	2	0.000	68.972	29.864	11.255
1716	2	0.000	69.990	31.278	10.605
1717	1	0.000	53.148	78.512	24.167
1718	1	0.000	53.536	77.900	25.289
1719	2	0.000	53.555	79.478	23.886
1720	2	0.000	52.414	78.060	23.507
1721	2	0.000	54.269	78.352	25.949
1722	2	0.000	53.128	76.934	25.569
1723	1	0.000	27.805	2.670	16.339
1724	1	0.000	28.931	1.963	16.207
1725	2	0.000	27.043	2.659	15.567
1726	2	0.000	27.624	3.275	17.222
1727	2	0.000	29.112	1.359	15.324
1728	2	0.000	29.693	1.974	16.980
1729	1	0.000	21.370	60.702	78.699
1730	1	0.000	22.303	60.275	77.844
1731	2	0.000	20.348	60.345	78.636
1732	2	0.000	21.611	61.418	79.478
1733	2	0.000	22.064	59.559	77.065
1734	2	0.000	23.327	60.632	77.906
1735	1	0.000	67.362	64.234	4.596
1736	1	0.000	67.473	63.031	4.028
1737	2	0.000	66.946	64.347	5.592
1738	2	0.000	67.686	65.131	4.077
1739	2	0.000	67.150	62.134	4.546
1740	2	0.000	67.890	62.918	3.032
1741	1	0.000	51.930	82.746	3.773
1742	1	0.000	50.906	83.600	3.862
1743	2	0.000	52.236	82.149	4.625
1744	2	0.000	52.481	82.627	2.845
1745	2	0.000	50.355	83.719	4.789
1746	2	0.000	50.600	84.197	3.009
1747	1	0.000	7.210	76.610	67.110
1748	1	0.000	7.974	76.073	66.155
1749	2	0.000	7.363	77.631	67.442
1750	2	0.000	6.415	76.038	67.579
1751	2	0.000	8.768	76.645	65.686
1752	2	0.000	7.820	75.051	65.823
1753	1	0.000	68.356	21.896	28.563
1754	1	0.000	67.769	22.883	29.245
1755	2	0.000	69.189	22.093	27.897
1756	2	0.000	68.013	20.870	28.657
1757	2	0.000	68.111	23.908	29.152
1758	2	0.000	66.935	22.685	29.912
1759	1	0.000	82.484	35.322	16.512
1760	1	0.000	83.098	34.487	17.356
1761	2	0.000	81.752	34.958	15.799
1762	2	0.000	82.701	36.385	16.520
1763	2	0.000	82.881	33.424	17.349
1764	2	0.000	83.830	34.851	18.070
1765	1	0.000	76.619	53.128	71.063
1766	1	0.000	76.360	52.047	71.804
1767	2	0.000	77.351	53.862	71.381
1768	2	0.000	76.103	53.299	70.123
1769	2	0.000	76.875	51.875	72.743
1770	2	0.000	75.627	51.312	71.486
1771	1	0.000	9.123	77.217	13.451
1772	1	0.000	8.920	75.896	13.430
1773	2	0.000	8.943	77.825	12.571
1774	2	0.000	9.474	77.715	14.350
1775	2	0.000	8.569	75.398	12.532
1776	2	0.000	9.100	75.288	14.311
1777	1	0.000	68.338	7.412	45.930
1778	1	0.000	69.387	7.244	46.741
1779	2	0.000	67.590	6.635	45.814
1780	2	0.000	68.208	8.331	45.366
1781	2	0.000	69.517	6.327	47.305
1782	2	0.000	70.135	8.022	46.856
1783	1	0.000	41.878	59.974	44.502
1784	1	0.000	42.464	60.627	43.494
1785	2	0.000	42.435	59.704	45.393
1786	2	0.000	40.829	59.698	44.455
1787	2	0.000	43.512	60.904	43.540
1788	2	0.000	41.906	60.898	42.603
1789	1	0.000	35.306	36.240	86.687
1790	1	0.000	36.427	35.549	86.909
1791	2	0.000	35.002	37.043	87.350
1792	2	0.000	34.669	36.016	85.836
1793	2	0.000	37.064	35.772	87.758
1794	2	0.000	36.731	34.746	86.244
1795	1	0.000	16.366	68.870	42.166
1796	1	0.000	15.846	68.398	41.030
1797	2	0.000	16.331	68.289	43.082
1798	2	0.000	16.837	69.847	42.203
1799	2	0.000	15.376	67.421	40.992
1800	2	0.000	15.882	68.980	40.114
1801	1	0.000	71.956	61.660	50.697
1802	1	0.000	70.753	62.040	50.256
1803	2	0.000	72.280	61.886	51.707
1804	2	0.000	72.640	61.113	50.055
1805	2	0.000	70.069	62.586	50.897
1806	2	0.000	70.429	61.813	49.245
1807	1	0.000	44.551	74.633	72.865
1808	1	0.000	45.398	73.613	72.697
1809	2	0.000	43.514	74.557	72.553
1810	2	0.000	44.878	75.563	73.318
1811	2	0.000	45.071	72.683	72.244
1812	2	0.000	46.434	73.689	73.010
1813	1	0.000	60.806	45.093	10.164
1814	1	0.000	61.926	45.729	9.808
1815	2	0.000	60.843	44.161	10.718
1816	2	0.000	59.830	45.494	9.909
1817	2	0.000	62.902	45.329	10.063
1818	2	0.000	61.889	46.662	9.255
1819	1	0.000	44.920	20.239	50.822
1820	1	0.000	43.683	19.741	50.897
1821	2	0.000	45.089	21.297	50.653
1822	2	0.000	45.790	19.597	50.928
1823	2	0.000	42.814	20.381	50.791
1824	2	0.000	43.515	18.682	51.067
1825	1	0.000	29.520	1.598	22.672
1826	1	0.000	30.233	0.527	22.313
1827	2	0.000	29.632	2.042	23.655
1828	2	0.000	28.809	2.053	21.988
1829	2	0.000	30.943	0.073	22.995
1830	2	0.000	30.120	0.084	21.328
1831	1	0.000	14.880	41.934	49.203
1832	1	0.000	14.563	40.643	49.071
1833	2	0.000	14.328	42.580	49.878
1834	2	0.000	15.699	42.370	48.639
1835	2	0.000	13.745	40.207	49.635
1836	2	0.000	15.115	39.997	48.396
1837	1	0.000	12.475	33.710	51.240
1838	1	0.000	13.194	34.822	51.420
1839	2	0.000	12.392	33.249	50.262
1840	2	0.000	11.955	33.240	52.069
1841	2	0.000	13.714	35.293	50.592
1842	2	0.000	13.277	35.283	52.400
1843	1	0.000	59.820	45.284	29.700
1844	1	0.000	60.658	45.613	30.686
1845	2	0.000	59.792	45.852	28.776
1846	2	0.000	59.145	44.440	29.797
1847	2	0.000	61.333	46.457	30.589
1848	2	0.000	60.686	45.044	31.610
1849	1	0.000	12.610	85.503	70.909
1850	1	0.000	12.098	84.805	69.891
1851	2	0.000	12.071	86.339	71.342
1852	2	0.000	13.578	85.251	71.330
1853	2	0.000	11.130	85.057	69.470
1854	2	0.000	12.637	83.968	69.458
1855	1	0.000	57.236	81.648	49.734
1856	1	0.000	57.770	82.255	48.671
1857	2	0.000	57.257	82.113	50.714
1858	2	0.000	56.767	80.672	49.645
1859	2	0.000	58.239	83.229	48.759
1860	2	0.000	57.749	81.789	47.690
1861	1	0.000	5.446	77.658	70.385
1862	1	0.000	4.491	78.344	71.020
1863	2	0.000	6.430	77.531	70.823
1864	2	0.000	5.261	77.210	69.413
1865	2	0.000	4.675	78.792	71.991
1866	2	0.000	3.507	78.470	70.581
1867	1	0.000	25.805	21.735	69.159
1868	1	0.000	25.691	20.404	69.197
1869	2	0.000	26.072	22.299	70.045
1870	2	0.000	25.633	22.285	68.239
1871	2	0.000	25.863	19.853	70.115
1872	2	0.000	25.423	19.839	68.309
1873	1	0.000	51.689	85.127	11.570
1874	1	0.000	52.867	84.621	11.193
1875	2	0.000	51.561	86.193	11.724
1876	2	0.000	50.829	84.483	11.732
1877	2	0.000	53.726	85.263	11.031
1878	2	0.000	52.994	83.554	11.039
1879	1	0.000	33.929	34.184	16.653
1880	1	0.000	35.236	34.077	16.402
1881	2	0.000	33.284	34.781	16.017
1882	2	0.000	33.477	33.677	17.500
1883	2	0.000	35.688	34.583	15.556
1884	2	0.000	35.882	33.479	17.039
1885	1	0.000	1.337	31.839	4.761
1886	1	0.000	2.323	30.950	4.908
1887	2	0.000	1.509	32.791	4.269
1888	2	0.000	0.337	31.633	5.130
1889	2	0.000	3.322	31.156	4.540
1890	2	0.000	2.149	29.998	5.401
1891	1	0.000	14.886	23.565	37.498
1892	1	0.000	13.823	23.605	36.690
1893	2	0.000	14.904	22.918	38.369
1894	2	0.000	15.760	24.179	37.304
1895	2	0.000	12.949	22.992	36.884
1896	2	0.000	13.806	24.253	35.819
1897	1	0.000	66.625	4.723	67.436
1898	1	0.000	67.739	3.991	67.519
1899	2	0.000	66.252	5.275	68.292
1900	2	0.000	66.063	4.785	66.509
1901	2	0.000	68.301	3.929	68.445
1902	2	0.000	68.111	3.439	66.661
1903	1	0.000	53.964	15.721	48.247
1904	1	0.000	54.210	15.185	49.446
1905	2	0.000	53.211	16.492	48.122
1906	2	0.000	54.512	15.399	47.367
1907	2	0.000	53.663	15.506	50.326
1908	2	0.000	54.963	14.413	49.570
1909	1	0.000	65.531	67.423	49.560
1910	1	0.000	64.988	67.700	50.749
1911	2	0.000	66.586	67.186	49.467
1912	2	0.000	64.931	67.429	48.655
1913	2	0.000	65.588	67.694	51.653
1914	2	0.000	63.933	67.938	50.841
1915	1	0.000	76.751	18.949	25.246
1916	1	0.000	76.706	20.158	25.813
1917	2	0.000	76.491	18.058	25.808
1918	2	0.000	77.048	18.827	24.209
1919	2	0.000	76.409	20.281	26.849
1920	2	0.000	76.966	21.050	25.250
1921	1	0.000	62.306	63.847	70.804
1922	1	0.000	62.824	63.249	69.728
1923	2	0.000	62.411	63.413	71.793
1924	2	0.000	61.765	64.785	70.717
1925	2	0.000	63.364	62.312	69.815
1926	2	0.000	62.718	63.684	68.740
1927	1	0.000	59.015	57.781	56.310
1928	1	0.000	58.030	57.836	55.409
1929	2	0.000	58.806	57.846	57.372
1930	2	0.000	60.050	57.669	56.001
1931	2	0.000	56.995	57.948	55.716
1932	2	0.000	58.239	57.771	54.346
1933	1	0.000	80.177	77.408	57.878
1934	1	0.000	79.188	77.879	58.643
1935	2	0.000	80.029	77.232	56.818
1936	2	0.000	81.155	77.190	58.297
1937	2	0.000	78.212	78.097	58.224
1938	2	0.000	79.337	78.056	59.704
1939	1	0.000	30.964	66.061	1.296
1940	1	0.000	30.292	65.056	1.864
1941	2	0.000	30.723	66.400	0.295
1942	2	0.000	31.769	66.565	1.823
1943	2	0.000	29.488	64.552	1.338
1944	2	0.000	30.533	64.717	2.867
1945	1	0.000	13.537	34.771	58.551
1946	1	0.000	12.479	33.956	58.532
1947	2	0.000	13.711	35.442	59.385
1948	2	0.000	14.249	34.783	57.732
1949	2	0.000	11.766	33.943	59.350
1950	2	0.000	12.304	33.284	57.697
1951	1	0.000	38.885	59.537	36.591
1952	1	0.000	40.158	59.664	36.977
1953	2	0.000	38.096	59.357	37.313
1954	2	0.000	38.607	59.612	35.544
1955	2	0.000	40.436	59.589	38.023
1956	2	0.000	40.947	59.845	36.254
1957	1	0.000	80.791	82.695	57.948
1958	1	0.000	80.923	82.035	56.794
1959	2	0.000	81.590	83.323	58.329
1960	2	0.000	79.881	82.621	58.535
1961	2	0.000	81.832	82.110	56.207
1962	2	0.000	80.123	81.408	56.413
1963	1	0.000	20.246	56.416	9.158
1964	1	0.000	19.986	55.113	9.013
1965	2	0.000	20.329	56.864	10.142
1966	2	0.000	20.381	57.059	8.294
1967	2	0.000	19.852	54.469	9.876
1968	2	0.000	19.903	54.665	8.028
1969	1	0.000	47.181	75.772	36.182
1970	1	0.000	46.764	76.872	35.549
1971	2	0.000	48.213	75.664	36.497
1972	2	0.000	46.496	74.956	36.396
1973	2	0.000	47.447	77.687	35.335
1974	2	0.000	45.731	76.980	35.234
1975	1	0.000	84.826	36.662	68.240
1976	1	0.000	83.977	35.688	67.898
1977	2	0.000	85.717	36.860	67.654
1978	2	0.000	84.645	37.281	69.113
1979	2	0.000	84.158	35.069	67.025
1980	2	0.000	83.086	35.491	68.485
1981	1	0.000	72.027	23.206	45.438
1982	1	0.000	72.020	21.936	45.025
1983	2	0.000	72.621	23.514	46.292
1984	2	0.000	71.439	23.964	44.929
1985	2	0.000	72.607	21.178	45.532
1986	2	0.000	71.425	21.629	44.170
1987	1	0.000	4.308	35.156	28.440
1988	1	0.000	5.507	34.593	28.266
1989	2	0.000	3.463	34.875	27.820
1990	2	0.000	4.148	35.909	29.205
1991	2	0.000	5.668	33.841	27.502
1992	2	0.000	6.353	34.874	28.887
1993	1	0.000	45.846	55.393	37.888
1994	1	0.000	44.933	56.065	37.181
1995	2	0.000	45.751	54.325	38.055
1996	2	0.000	46.707	55.899	38.315
1997	2	0.000	44.073	55.560	36.754
1998	2	0.000	45.028	57.133	37.014
1999	1	0.000	84.293	61.580	81.247
2000	1	0.000	85.242	62.512	81.375
2001	2	0.000	84.139	60.829	82.015
2002	2	0.000	83.651	61.551	80.373
2003	2	0.000	85.884	62.541	82.249
2004	2	0.000	85.396	63.263	80.607
2005	1	0.000	83.899	30.424	59.818
2006	1	0.000	83.059	29.492	59.357
2007	2	0.000	83.554	31.212	60.478
2008	2	0.000	84.950	30.415	59.543
2009	2	0.000	82.010	29.500	59.631
2010	2	0.000	83.406	28.703	58.696
2011	1	0.000	82.156	68.285	36.294
2012	1	0.000	83.189	69.132	36.285
2013	2	0.000	81.854	67.760	35.394
2014	2	0.000	81.590	68.101	37.202
2015	2	0.000	83.754	69.316	35.378
2016	2	0.000	83.490	69.657	37.186
2017	1	0.000	74.943	3.927	47.121
2018	1	0.000	74.117	2.883	47.231
2019	2	0.000	76.014	3.811	47.251
2020	2	0.000	74.564	4.920	46.897
2021	2	0.000	74.495	1.891	47.454
2022	2	0.000	73.046	3.000	47.100
2023	1	0.000	70.535	69.057	46.162
2024	1	0.000	69.405	68.998	45.453
2025	2	0.000	70.772	68.300	46.903
2026	2	0.000	71.247	69.864	46.016
2027	2	0.000	68.694	68.191	45.599
2028	2	0.000	69.168	69.755	44.712
2029	1	0.000	4.598	62.149	2.174
2030	1	0.000	4.183	61.807	3.397
2031	2	0.000	3.974	61.982	1.303
2032	2	0.000	5.572	62.605	2.021
2033	2	0.000	3.210	61.353	3.551
2034	2	0.000	4.808	61.976	4.268
2035	1	0.000	23.176	23.177	24.035
2036	1	0.000	23.711	24.232	23.415
2037	2	0.000	23.595	22.799	24.961
2038	2	0.000	22.306	22.670	23.628
2039	2	0.000	24.580	24.738	23.821
2040	2	0.000	23.291	24.610	22.488
2041	1	0.000	58.089	76.349	80.421
2042	1	0.000	57.066	77.053	79.928
2043	2	0.000	59.029	76.829	80.671
2044	2	0.000	58.006	75.279	80.584
2045	2	0.000	57.148	78.122	79.765
2046	2	0.000	56.125	76.572	79.678
2047	1	0.000	43.930	8.129	81.874
2048	1	0.000	44.580	9.008	81.105
2049	2	0.000	42.848	8.059	81.852
2050	2	0.000	44.469	7.462	82.540
2051	2	0.000	44.043	9.674	80.439
2052	2	0.000	45.663	9.077	81.127
2053	1	0.000	8.626	81.653	85.720
2054	1	0.000	9.828	81.336	86.211
2055	2	0.000	8.518	82.405	84.946
2056	2	0.000	7.727	81.165	86.084
2057	2	0.000	10.727	81.823	85.848
2058	2	0.000	9.936	80.583	86.985
2059	1	0.000	24.909	51.706	48.082
2060	1	0.000	26.182	51.304	48.134
2061	2	0.000	24.261	51.408	47.265
2062	2	0.000	24.490	52.341	48.856
2063	2	0.000	26.601	50.670	47.361
2064	2	0.000	26.830	51.603	48.953
2065	1	0.000	45.722	50.910	19.651
2066	1	0.000	46.781	51.613	19.239
2067	2	0.000	44.941	50.616	18.958
2068	2	0.000	45.617	50.614	20.690
2069	2	0.000	46.887	51.909	18.201
2070	2	0.000	47.562	51.907	19.933
2071	1	0.000	62.987	19.833	86.193
2072	1	0.000	64.268	19.862	85.816
2073	2	0.000	62.401	18.923	86.115
2074	2	0.000	62.498	20.719	86.587
2075	2	0.000	64.757	18.977	85.422
2076	2	0.000	64.854	20.773	85.894
2077	1	0.000	23.559	84.570	78.904
2078	1	0.000	24.408	83.596	79.243
2079	2	0.000	22.772	84.399	78.176
2080	2	0.000	23.633	85.558	79.347
2081	2	0.000	24.334	82.609	78.800
2082	2	0.000	25.195	83.768	79.971
2083	1	0.000	30.637	4.304	12.146
2084	1	0.000	31.656	4.282	11.281
2085	2	0.000	30.569	3.578	12.949
2086	2	0.000	29.851	5.048	12.066
2087	2	0.000	32.442	3.539	11.361
2088	2	0.000	31.723	5.008	10.477
2089	1	0.000	7.719	16.767	12.047
2090	1	0.000	6.733	16.043	12.585
2091	2	0.000	8.246	17.515	12.629
2092	2	0.000	8.018	16.624	11.013
2093	2	0.000	6.434	16.184	13.618
2094	2	0.000	6.206	15.293	12.002
2095	1	0.000	83.264	36.201	71.218
2096	1	0.000	83.775	36.886	72.245
2097	2	0.000	83.902	35.629	70.553
2098	2	0.000	82.196	36.200	71.023
2099	2	0.000	84.842	36.888	72.441
2100	2	0.000	83.136	37.459	72.910
2101	1	0.000	51.764	67.984	58.067
2102	1	0.000	50.750	67.116	58.011
2103	2	0.000	52.104	68.505	57.178
2104	2	0.000	52.273	68.191	59.003
2105	2	0.000	50.240	66.909	57.076
2106	2	0.000	50.410	66.595	58.901
2107	1	0.000	7.766	11.303	15.060
2108	1	0.000	8.624	10.308	14.821
2109	2	0.000	7.124	11.689	14.276
2110	2	0.000	7.689	11.752	16.046
2111	2	0.000	8.702	9.859	13.837
2112	2	0.000	9.267	9.922	15.607
2113	1	0.000	75.372	48.000	24.055
2114	1	0.000	75.925	47.076	24.846
2115	2	0.000	75.195	47.803	23.003
2116	2	0.000	75.086	48.972	24.445
2117	2	0.000	76.211	46.104	24.457
2118	2	0.000	76.103	47.273	25.899
2119	1	0.000	13.723	56.346	47.141
2120	1	0.000	13.528	57.320	48.035
2121	2	0.000	12.887	55.861	46.649
2122	2	0.000	14.725	56.016	46.883
2123	2	0.000	12.527	57.650	48.293
2124	2	0.000	14.365	57.805	48.527
2125	1	0.000	45.560	26.126	69.444
2126	1	0.000	46.359	25.303	70.129
2127	2	0.000	45.881	27.129	69.182
